S.no,Title,Video ID,Published At,Keyword,Likes,Comments,Views
1564,Splatoon 3: Early Switch MultiÖ,JDB-Vm4eqTk,2022-08-24,nintendo,2104,481,46065
1565,OLED Nintendo Switch Unboxing!Ö,46C33cO4A3c,2021-11-15,nintendo,20892,976,640120
1566,The WEIRD Nintendo Switch AcceÖ,aJ8ZOtE--_g,2021-09-29,nintendo,79878,3067,2750006
1567,I Customized A Nintendo SwitchÖ,28RxpkcVAFw,2021-02-28,nintendo,565673,35186,31667627
1568,Nintendo employees when their Ö,sgNyDjjDCD4,2021-02-26,nintendo,350411,15822,6058858
1569,Nintendo BIG ANNOUNCEMENT ReveÖ,kmgWldPQ6t0,2022-08-23,nintendo,2179,324,55298
1570,Top 10 Must Have Nintendo SwitÖ,AsuXEeDKRoQ,2022-05-17,nintendo,7785,331,621651
1571,Bayonetta 3 - Release Date RevÖ,gOGJGv6OoXA,2022-07-13,nintendo,43557,4766,514758
1572,Nintendo Switch Online Is AbouÖ,LoumzWmxUDo,2022-08-16,nintendo,3016,573,56101
1573,Splatoon 3 DEBER√çA SER GRATISÖ,LKkUMbagFcc,2022-08-24,nintendo,2118,245,35759
1574,¬°RUMORES apuntan a un NINTENDÖ,EvMp_cnU1Cc,2022-08-24,nintendo,221,35,2225
1575,Nintendo Switch: Five Years InÖ,92F46l6vpRs,2022-06-08,nintendo,89783,7013,2610708
1576,Splatoon 3 ‚Äì Release Date ReÖ,Rkz-PjCQjWk,2022-04-22,nintendo,77209,8351,1700683
1577,Nintendo has been accused...Ö,_bFhv1gXFrc,2022-08-17,nintendo,5437,1020,109574
1578,LA FECHA DEFINITIVA del NINTENÖ,6i0BA-cDnrU,2022-08-24,nintendo,814,85,12274
1579,Pokemon Presents - Official FuÖ,nHnh15pScSI,2022-08-03,nintendo,4936,750,208877
1580,No One Has The Balls To Make TÖ,JbTvmqtskYY,2022-08-18,nintendo,4972,1307,87422
1581,Mario Strikers: Battle League Ö,29qaA3suXBk,2022-07-19,nintendo,28895,6897,707813
1582,nintendo switch OLED unboxing Ö,k1wBOG4v3T4,2021-12-22,nintendo,22443,300,681002
1583,Nintendo Switch accessories yoÖ,#NAME?,2022-08-22,nintendo,24496,257,254500
1584,The Nintendo Switch BIGGEST SEÖ,xvCmnfVQQRE,2022-08-21,nintendo,3675,685,85298
1585,Nintendo Switch HUNTING in NEWÖ,8nkTemr8AVY,2022-07-20,nintendo,15392,1232,297966
1586,Steam Deck is the &quot;END&quÖ,xc7d1iU7SVI,2022-05-23,nintendo,24059,3355,805728
1587,Xbox REVEALS Big Updates For XÖ,kVMMvvKkJpM,2022-08-24,xbox,926,258,16396
1588,Xbox Says Console Exclusives aÖ,mxjMX7ziMNc,2022-08-24,xbox,1079,473,16451
1589,Xbox &amp; Bethesda Games ShowÖ,rOYnwhKwlw8,2022-06-12,xbox,115164,5254,4098562
1590,Xbox just said &quot;Console EÖ,sN9kJY3Ie4s,2022-08-24,xbox,1209,1167,19967
1591,Best Gamescom 2022 Game RevealÖ,rnn-sfBHX7o,2022-08-24,xbox,858,162,18992
1592,The Xbox Series S: Should You Ö,5xRFvRGMwho,2021-10-14,xbox,24017,3549,1148562
1593,Evolution of Xbox (Animation)Ö,qV_dH7cfbMs,2020-08-14,xbox,64432,5717,4526546
1594,If I Can Fix This Xbox Series Ö,pIZW8eoxQ5o,2022-08-24,xbox,6900,383,114921
1595,üö® D√âP√äCHEZ-VOUS üö® Ces Ö,96mrgd8-3yE,2022-08-24,xbox,406,57,13184
1596,PlayStation 5 vs Xbox Series XÖ,jGZzpr4BtAM,2020-11-24,xbox,52160,11181,2497202
1597,Lies of P - Gameplay RevealÖ,eghRcO16Zig,2022-08-23,xbox,7292,316,135067
1598,the GameStop Xbox SCAMÖ,KdVM2RhDaAM,2022-01-15,xbox,39845,3375,1760155
1599,Microsoft&#39;s HUGE plans forÖ,NdqOOCel9-o,2022-08-21,xbox,1708,301,58559
1600,Xbox Just REVEALED Big OfficiaÖ,573n5HGVo94,2022-08-20,xbox,3205,439,84465
1601,The NEW Xbox Game Pass! What yÖ,lVuMJBUSfdI,2022-08-12,xbox,1793,185,75483
1602,The Evolution of XBOX Startup Ö,XWv_4L1_Z7Q,2019-05-07,xbox,124490,7455,8830062
1603,"New Game Pass Additions, UpdatÖ",P1W_9yI5UJY,2022-08-12,xbox,2976,131,103500
1604,I spent 20 days customizing myÖ,DRHNWCmF3_0,2022-07-16,xbox,117231,5092,2657361
1605,The Ultimate Xbox MYSTERY TECHÖ,IeOd4_6kI30,2022-02-19,xbox,35423,1060,1034342
1606,When customers blame you for uÖ,_keRzD8rVp8,2022-08-24,xbox,2468,220,37870
1607,TEM JOG√ÉO! MUITOS JOGOS REVELÖ,EFvqXRTW330,2022-08-24,xbox,1562,130,10503
1608,Weird loophole brings PS5 exclÖ,_L55PffW9sE,2022-08-24,xbox,855,139,24863
1609,JOGOS CONFIRMADOS NO GAME PASSÖ,kHDWTIUtSD8,2022-08-24,xbox,1409,122,12041
1610,Mom Throws Out Her Son&#39;s XÖ,gEFmwpWfdAI,2021-01-06,xbox,438812,40924,22439610
1611,"All Xbox, Nintendo and PlayStaÖ",Hru1FjQUkpI,2018-11-19,xbox,199933,22438,17069314
1612,LEAKED Gameplay for New Xbox GÖ,SxXpaOL9WzI,2022-08-23,xbox,1025,43,14264
1613,Why I regret buying an Xbox SeÖ,JzjkmhcpYYU,2022-03-01,xbox,2295,1399,179180
1614,Xbox Series X - Unbox &amp; SeÖ,dnOwCyedro8,2020-11-21,xbox,25029,2468,1651459
1615,Reloading a Controller: Xbox vÖ,60zVVNU_Jvw,2022-08-23,xbox,1781,66,33246
1616,Things Are Getting HEATED BetwÖ,X_vhvlA1sxo,2022-08-11,xbox,2363,725,42216
1617,*XBOX* Mod in Among UsÖ,3okShyDl_UY,2021-08-24,xbox,466063,10976,8324871
1618,25 amazing Xbox Series X and SÖ,kqIdgOs2cPE,2021-10-08,xbox,7455,300,447522
1619,Xbox Gamepass Continue to DeliÖ,xFcT0zIQcds,2022-08-24,xbox,449,282,4368
1620,All Xbox Startup Animations (2Ö,EnCdmRnME_A,2020-03-13,xbox,6875,227,543947
1621,Sonic Frontiers - Story TraileÖ,aT7_2vZFoqM,2022-08-23,xbox,1872,100,28892
1622,"New Releases, Updates, and GamÖ",ht6QvakANDk,2022-08-19,xbox,1537,59,41735
1623,Friend‚Äôs Mom STEALS New XBOXÖ,5PW3X8Yc2Gg,2022-06-05,xbox,21393,1087,1557335
1624,FORZA HORIZON 2 FINALMENTE NO Ö,DWAWh70Ccbk,2022-08-23,xbox,1785,133,19147
1625,PlayStation vs Xbox: Which ConÖ,iFLu5DH5NI8,2022-04-19,xbox,15593,1407,607849
1626,Xbox Series Upgrades in 2022! Ö,Ki2JWyOCXwo,2022-08-17,xbox,1466,321,52695
1627,NEW Xbox Series X Performance Ö,AhEvsny6zLQ,2022-07-29,xbox,2498,294,129231
1628,Sony PlayStation is PAYING forÖ,6lbJ55D7rKg,2022-08-11,xbox,1822,1575,30352
1629,Microsoft Xbox Upgrades- they Ö,H1nGMrBKOeI,2022-08-10,xbox,1969,312,82902
1630,Xbox Just Got BIG News - MassiÖ,qqR9pYcrLeU,2022-08-09,xbox,2364,307,50941
1631,Saints Row: Performance ReviewÖ,YBSRq8EEw6c,2022-08-22,xbox,1639,392,92899
1632,13 NEW XBOX GAME PASS GAMES REÖ,x_WBikPDezY,2022-08-16,xbox,1050,173,79741
1633,Series X vs. Xbox One - What&#Ö,9QvqBERvunI,2020-10-11,xbox,82083,6414,2541347
1634,The Xbox Series S Gets An UpgrÖ,eXSfV9F6Zcs,2022-08-05,xbox,4134,826,77502
1635,"PS5, Xbox Predictions for GameÖ",13yafinMNv4,2022-08-19,xbox,1490,237,57446
1636,Previously On | Marvel StudiosÖ,U8agdTVOuxw,2022-08-24,marvel,9401,780,150039
1637,Official Clip | Marvel StudiosÖ,6UsZwc8aRuE,2022-08-24,marvel,17307,1101,331603
1638,HUGE MARVEL STUDIOS D23 REVEALÖ,w4gOESctqLU,2022-08-23,marvel,4147,1292,106966
1639,Marvel Studios‚Äô Black PantheÖ,RlOB3UALvrQ,2022-07-24,marvel,1435534,64164,36868871
1640,Why Marvel Phase Four Sucks!Ö,NWzBX3OP234,2022-08-23,marvel,20319,2958,190106
1641,Official Trailer | She-Hulk: AÖ,u7JsKhI2An0,2022-07-24,marvel,599842,39313,23222262
1642,Marvel Studios&#39; Thor: LoveÖ,8Ltc-BfxBhY,2022-05-24,marvel,8870,554,834400
1643,I Am Groot | Official Trailer Ö,D7eFpRf4tac,2022-07-22,marvel,697363,18075,18609928
1644,Ms. Marvel | Tr√°iler Oficial Ö,hJUVWZNwkFk,2022-03-15,marvel,48823,3061,1461872
1645,Marvel Studios&#39; Black PantÖ,ys2cEkHskH4,2022-07-24,marvel,162408,3151,14118968
1646,Marvel‚Äôs Midnight Suns | ‚ÄúÖ,WVZTsTXO3Nk,2022-06-09,marvel,283831,9805,12550897
1647,Mulher-Hulk: Defensora de Her√Ö,MrktLFjzYWQ,2022-07-24,marvel,79336,3695,1667301
1648,Marvel Studios&#39; The MultivÖ,BL4aMClEINw,2022-07-24,marvel,61689,1928,1284173
1649,Marvel Studios&#39; Thor: LoveÖ,wsoH9bd8JfA,2022-05-24,marvel,8574,723,936041
1650,I&#39;m a Hulk | Marvel StudioÖ,jqm0YYcOrOE,2022-07-27,marvel,98519,5633,3020492
1651,Pantera Negra: Wakanda para SeÖ,qkLquw1rOPA,2022-07-24,marvel,15312,595,286969
1652,Nailing It Clip | Marvel StudiÖ,RLil-mR8YeQ,2022-08-01,marvel,101465,5079,3487219
1653,She Hulk : Defensores de H√©roÖ,PF1XE7yEmgY,2022-07-24,marvel,44866,2709,1486176
1654,Marvel Studios‚Äô Ms. Marvel |Ö,m9EX0f6V11Y,2022-03-15,marvel,833480,56565,23717752
1655,Thor: Amor e Trov√£o | Marvel Ö,1c_W_4cNLn0,2022-05-24,marvel,183765,3810,4181136
1656,SPIDER-MAN #1 Trailer | MarvelÖ,VdN0TWU9q2Y,2022-08-24,marvel,7387,566,125674
1657,Pantera Negra: Wakanda para SeÖ,oHDi01Yn4tY,2022-07-24,marvel,137796,4891,2064594
1658,Marvel Studios&#39; Thor: LoveÖ,tgB1wUcmbbw,2022-04-18,marvel,1790536,68822,44424347
1659,ARE YOU HOLDING OUT FOR CAPTAIÖ,smhxQgeLfuA,2022-08-24,marvel,142,6,2813
1660,Marvel Studios Celebrates The Ö,QdpxoFcdORI,2021-05-03,marvel,626889,35593,14694097
1661,Mulher-Hulk: Defensora de Her√Ö,yRnApYO_hBI,2022-05-17,marvel,88764,5853,1815856
1662,Marvel Studios&#39; Thor: LoveÖ,Go8nTmfrQd8,2022-05-24,marvel,1602939,61259,54583132
1663,Marvel Movie Kisses Ranked WorÖ,QFn7PN0smwM,2021-04-15,marvel,18225,830,1667322
1664,Thor: Amor y Trueno de Marvel Ö,vKKu-Wt7O2Q,2022-04-18,marvel,148031,5179,3653854
1665,Call My Lawyer | Marvel StudioÖ,KtoeIXKrU_E,2022-08-11,marvel,45763,2234,1208037
1666,Mutant Genesis for Marvel ChamÖ,u1RbN7KATAw,2022-08-24,marvel,157,10,4806
1667,Official Trailer | She-Hulk: AÖ,gim2kprjL50,2022-05-17,marvel,785650,55050,23973948
1668,"THE ROCK quiere DC VS MARVEL, Ö",hQKbnNhvM0U,2022-08-23,marvel,3867,199,43046
1669,Car Crash | Marvel Studios&#39Ö,K8SCPBQCmjg,2022-08-12,marvel,55962,2766,1685445
1670,Thor: Love and Thunder de MarvÖ,nGpH8MedZH4,2022-04-18,marvel,11620,499,1048056
1671,Marvel Studios&#39; X-Men &#39Ö,BE3ZMhLlsiI,2022-07-23,marvel,15641,470,377483
1672,AGATHA: COVEN OF CHAOS - TEASEÖ,RVwJp_959d8,2022-08-24,marvel,641,32,21129
1673,AVENGERS Disney Infinity 2.0 MÖ,WnYKgqrZovA,2018-01-26,marvel,19007,141,9904507
1674,Top 10 Marvel Moments That LefÖ,rPHQhHDvoic,2022-07-23,marvel,14868,840,618566
1675,LEGO MARVEL 2023 SETS!Ö,aEH_mEZWnd4,2022-08-24,marvel,1734,348,35516
1676,Planning our Halloween theme!!Ö,UOvSoHuaNWc,2022-08-23,marvel,8033,404,196801
1677,FULL Marvel Studios Panel fromÖ,rf-NqJQJHBU,2022-07-24,marvel,-1,821,553892
1678,8 Actors Before And After TheyÖ,_ah_OllAFdI,2020-03-10,marvel,171757,4288,11563268
1679,Marvel&#39;s Spider-Man PC - AÖ,NdiklopuK70,2022-08-24,marvel,1075,103,19923
1680,When Andrew Tate catches you wÖ,Z7tIF7m9KrM,2022-08-23,marvel,33342,435,269849
1681,Bionic Avengers Bad On DefenseÖ,r6LvjmIKEB0,2022-08-23,marvel,346,24,9050
1682,MARVEL COMIC-CON 2022 FULL ANNÖ,JXYGEii95vk,2022-07-24,marvel,135411,5708,3666465
1683,"Top 10 Marvel karakter, akiketÖ",kImQ6TnnVPs,2022-08-22,marvel,393,13,12513
1684,Marvel Bloopers You Have to SeÖ,9VgG6QcB01k,2022-03-14,marvel,59583,523,3442343
1685,SHE-HULK Breakdown: Every EastÖ,qCzxj40A0lk,2022-08-18,marvel,18551,2136,504475
1686,Lifetime Movies (2022) #LMN MoÖ,#NAME?,2022-08-20,movies,1810,13,285609
1687,Prepper (2016) | Full Post-ApoÖ,EHkkwCjQzsc,2022-07-05,movies,779,105,41517
1688,Friday After Next (2002) Full Ö,2ZqYj6whM5I,2022-03-09,movies,17411,441,2322280
1689,The Hunt - Best Action Movie 2Ö,LMW7L2uM9qQ,2022-05-27,movies,4192,198,1010999
1690,Please Leave Whatever You Are Ö,pRltEL1hFqE,2022-08-24,movies,4758,141,1266475
1691,Conspiracy Theory - Action MovÖ,7HDw6AscqaU,2022-06-28,movies,8436,398,594480
1692,10 Movies You Should Watch WhiÖ,MCl7YGCTC6A,2021-09-23,movies,12970,469,2885013
1693,Black Adam Action Movie 2022 fÖ,NU87A-5SQGU,2022-06-17,movies,2672,240,73864
1694,Spicy Chicken Piccata | Home MÖ,9k1dVfkF5gk,2022-08-23,movies,14665,873,1293718
1695,New Hood Movieüî•üî• (2022) Ö,CE2ePMYoNaU,2021-05-10,movies,355,21,30215
1696,LAKE TERROR - FULL HD HORROR MÖ,cEMMz93OvpI,2022-08-24,movies,228,22,12666
1697,Backwoods | FULL MOVIE | 2008 Ö,qAS14ADr7Lo,2022-08-23,movies,19135,1625,4043624
1698,BEST UPCOMING MOVIES 2022 &ampÖ,5qs37JyMJrU,2022-08-17,movies,18106,325,7510904
1699,DARK SECRET üé•üé• Best ActiÖ,dL1QAMFd8bQ,2022-06-12,movies,8680,352,1945769
1700,"Robert Duvall, Tommy Lee JonesÖ",63kpXeBCnrQ,2022-07-28,movies,600,18,131716
1701,SURVIVOR ü¶Äü¶Ç Best Action Ö,__7MkaWFObQ,2022-08-20,movies,105,-1,28219
1702,"Gary Cooper, Anthony Perkins |Ö",HFah22ClwMg,2022-08-23,movies,354984,108099,8186585
1703,SML Movie: Jeffy&#39;s 18th BiÖ,rc6EaDhclk4,2022-08-21,movies,830,19,239924
1704,TREASURE ü¶Äü¶Ç Best Action Ö,hWf3ybzArDQ,2022-08-17,movies,3600,18,592173
1705,Lifetime Movies 2022 #LMN MoviÖ,Z20dzX3Rs6A,2022-08-18,movies,9641,115,2278082
1706,MYSTERIOUS KILLER üé•üé• BesÖ,hl_J1iabXPg,2022-06-18,movies,7247,88,1766202
1707,The Killer Lady - Best Action Ö,2bWgKHHT_4o,2022-07-27,movies,741,29,117695
1708,"Sterling Hayden, Sebastian CabÖ",ipP4Tze_b3Y,2022-08-23,movies,22450,705,2188598
1709,BEST Auditions Of Songs From MÖ,ZcBBGC8_mfU,2022-07-25,movies,20138,-1,5351960
1710,The Magnificent Seven - Full MÖ,1MZY_0tYmrs,2021-12-29,movies,-1,180,2389222
1711,TOP SECRET MISSION ‚≠êüåü BesÖ,PIFa7wJ9c0c,2022-07-18,movies,643,0,24012
1712,Vikram Vedha Teaser | Hrithik Ö,nf51aIeEWa0,2022-08-24,movies,3963,260,132403
1713,12 SURPRISINGLY Good Movies InÖ,aJ2I8fvo-Zw,2022-08-20,movies,29732,8832,405850
1714,Vikram Vedha Movie Teaser ReviÖ,2FYvHn12pOQ,2022-08-24,movies,-1,105,1541874
1715,MY SIN ‚≠êüåü Best Action MovÖ,ZF9aQEBt9XE,2022-07-17,movies,20442,2591,3989464
1716,The Best NEW Science-Fiction MÖ,0VwoYslTFv4,2022-06-17,movies,409,29,45122
1717,New Lifetime Movies 2022 - AfrÖ,0-MwnC4nM1I,2022-08-23,movies,26505,794,5903244
1718,The Best NEW Action Movies 202Ö,5TMLa14s70s,2022-04-22,movies,5544,196,701005
1719,"Kirk Douglas, James Coburn BesÖ",tq7WVgrrucY,2022-08-09,movies,791,6,128548
1720,Lifetime Movies 2022 #LMN MoviÖ,WC2LFmU8CNE,2022-08-21,movies,179555,6907,65067408
1721,Banjaran Hindi Full Movie - RiÖ,y4nYf9j04Nk,2014-04-04,movies,54154,2892,15397832
1722,Rajini Murugan Tamil Full MoviÖ,9zMxcklGsI8,2016-05-04,movies,17,1,2758
1723,New Lifetime Movies (2022) #LMÖ,8gj6deh-fWU,2022-08-23,movies,280080,7414,52046148
1724,Rishtey (2002) (HD) Hindi FullÖ,BGNE4WaTx-k,2019-01-15,movies,56258,1185,3505369
1725,Kabali | ‡¶ï‡¶æ‡¶¨‡¶æ‡¶≤‡¶ø | Ö,GGhIbQyz_x4,2022-08-12,movies,31601,1250,6301646
1726,The Best Upcoming ACTION MovieÖ,BQqRrlZ67fc,2022-06-03,movies,85408,5547,3733933
1727,Force 2016 Full Movie | John AÖ,cx4Xwae513g,2014-07-10,movies,7791,1827,173717
1728,Military Tank Expert Rates 8 TÖ,4mjvZrLnlCg,2022-07-26,movies,23915,311,6897438
1729,Does Gen Z Know 90s Movies? | Ö,wQK1sXdF87s,2022-08-11,movies,42757,1087,2885056
1730,Mistake: Forgive Only Once | EÖ,_5EkSF8-8o0,2022-01-02,movies,700,16,18302
1731,Data Science In 5 Minutes | DaÖ,X3paOmcrTjQ,2018-12-04,data science,55282,576,2586478
1732,What is Data Science?Ö,RBSUwFGa6Fk,2022-06-13,data science,51915,876,2197690
1733,Data Science Full Course - LeaÖ,#NAME?,2019-08-18,data science,118846,3501,3069097
1734,Learn Data Science Tutorial - Ö,ua-CiDNNj30,2019-05-30,data science,6579,146,313285
1735,What REALLY is Data Science? TÖ,xC-c7E5PK0Y,2018-06-23,data science,16394,864,573706
1736,Intro to Data Science - Crash Ö,N6BghzuFLIg,2019-03-04,data science,6386,115,122824
1737,Why you should not be a data sÖ,sOZ8MxFw8TQ,2021-09-19,data science,2216,360,87484
1738,How I Would Learn Data ScienceÖ,Rt6eb9VOFII,2022-02-09,data science,2923,49,89486
1739,The Harsh Reality of Being a DÖ,pn0PUY0jwGQ,2022-08-03,data science,2970,346,66888
1740,What Is Data Science? (ExplainÖ,uswU1s3M2VE,2021-05-20,data science,19444,766,609802
1741,Data Science Career: (Is BecomÖ,O9nf1CqjGzI,2022-02-25,data science,12111,467,266203
1742,Data Scientist vs Data AnalystÖ,fUpChfNN5Uo,2020-06-10,data science,4238,47,261889
1743,How I Would Learn Data ScienceÖ,xpIFS6jZbe8,2021-12-27,data science,630,86,11642
1744,üî•Data Science Full Course 2Ö,xvEKQefqQ7A,2022-01-14,data science,2353,178,78038
1745,Data Scientist OverviewÖ,J68XETxye7g,2022-05-13,data science,7514,251,195145
1746,Is Data Science Dying in 2022?Ö,rqvyWUODZGE,2022-07-09,data science,56267,1146,2214491
1747,real talk about my Data ScientÖ,5O9abIxIqNA,2021-12-23,data science,2673,174,76828
1748,Python for Data Science - CourÖ,LHBE6Q9XlzI,2020-06-02,data science,2604,78,113661
1749,What Professional Data ScientiÖ,iPdO9MwdcLE,2022-02-14,data science,2020,133,54541
1750,Demystifying Data Science | MrÖ,iJUzouXg5kY,2019-07-23,data science,7742,787,271415
1751,How to get a data science jobÖ,71RVNeseKZw,2021-01-24,data science,30536,742,1332052
1752,Data Scientist Reveals the BesÖ,oMn8zc5NlL4,2022-06-01,data science,4267,70,138290
1753,Statistics for Data Science | Ö,Vfo5le26IhY,2019-12-20,data science,1760,170,35373
1754,Skills Needed to Become a DataÖ,q2Ruz1dHnow,2020-05-07,data science,5407,54,309718
1755,The math you actually need to Ö,eJtHzkMy_1k,2021-04-26,data science,26837,555,559680
1756,Data Science Full Course | LeaÖ,aGu0fbkHhek,2019-03-17,data science,12875,354,317372
1757,FASTEST Way to Become a Data AÖ,AYWLZ1lES6g,2022-07-11,data science,712,130,17259
1758,Data science roadmap: What skiÖ,ylOILe-Sc-w,2021-08-06,data science,14986,616,324079
1759,DATA SCIENTIST CAREER STORY (hÖ,A2v4_SFd9Cc,2022-02-20,data science,1738,100,32054
1760,How to choose between softwareÖ,JUkSeqe1eYQ,2020-07-22,data science,36835,1265,1456270
1761,üë©üèª‚Äçüíª How to learn DÖ,lpSw_RAPmgc,2022-05-21,data science,3252,331,99774
1762,Python Machine Learning TutoriÖ,7eh4d6sabA0,2020-09-17,data science,7555,442,295344
1763,Is Data Science Dying?Ö,2qVWurPFwfc,2021-11-19,data science,582,33,10129
1764,A Day in the life of a Data AnÖ,gamjNp2CToQ,2022-05-19,data science,3765,74,85503
1765,DATA SCIENCE INTERVIEW GUIDE |Ö,PNr51ZJkoBU,2022-02-24,data science,19969,621,578389
1766,Data Scientist vs Data AnalystÖ,XW0YptcgZSk,2022-04-29,data science,29589,950,718461
1767,3 Types of Data Science IntervÖ,4Z6lxfglvUU,2018-07-01,data science,43704,1543,800364
1768,How I Would Learn to be a DataÖ,CC66RXeTn_4,2022-01-05,data science,20106,616,435863
1769,What is Data Science? | CompleÖ,jtn-hRJjl68,2021-11-11,data science,44518,1273,1058423
1770,How to learn data science in 2Ö,Axu4tJl8gbM,2020-12-26,data science,71,2,911
1771,What is Data Science?Ö,t8JRidxZCXU,2021-06-07,data science,16225,454,510592
1772,How Data Science Helps Small BÖ,Q_6o8l5aEWg,2022-08-24,data science,3759,67,151345
1773,Work Week In My Life | Data ScÖ,nLPve1gGSMU,2022-05-06,data science,55097,1543,2287752
1774,Statistics for Data Science FuÖ,innk6tpRCW0,2020-12-27,data science,2313,230,95826
1775,AI VS ML VS DL VS Data ScienceÖ,k2P_pHQDlp0,2019-11-26,data science,2180,170,31289
1776,DO NOT STUDY Data Science and Ö,gUukBKtwjQo,2022-05-09,data science,2350,162,72414
1777,Data science - ŸÉŸÑ ŸÖÿß ÿ™ŸàÿÖ,PD8VGZjfI9Y,2021-09-02,data science,8896,225,304816
1778,Do this to get a data science Ö,IpawPa1e2o0,2021-01-10,data science,4869,218,101255
1779,Live Day 1- Introduction To stÖ,11unm2hmvOQ,2022-01-22,data science,39458,744,961789
1780,How I Would Learn Data ScienceÖ,65yXoFc5stI,2022-01-01,data science,33471,1176,855620
1781,1 Year of Learning Game DeveloÖ,_tE4phLuGyA,2022-04-06,game development,30398,954,720075
1782,Game development is HARDÖ,WH4ccUV2VCU,2022-01-21,game development,33529,699,677081
1783,How I Learned To Make Games | Ö,naES42NxbyY,2021-04-23,game development,11496,324,318051
1784,Game Development for Noobs | BÖ,7C92ZCnlmQo,2020-04-03,game development,6314,373,181931
1785,3 Months of Learning Game DeveÖ,x5wndRdBowo,2022-01-26,game development,8491,613,202934
1786,1 Year Of Learning Game DeveloÖ,c-aEBxGPLB0,2022-06-18,game development,6770,537,137791
1787,How I became a Game Developer Ö,aWr95b6e73I,2022-06-19,game development,52388,2362,691573
1788,2 Years of Learning Game DevelÖ,7QuQa2jX6qI,2022-07-16,game development,30071,1490,405989
1789,The mistake every new game devÖ,ZMbIvmv25u0,2021-10-15,game development,16028,344,283172
1790,The stuff no one tells you aboÖ,iAxSqi5LBDM,2022-05-31,game development,82,14,1352
1791,Making Your First Indie Game (Ö,#NAME?,2021-11-10,game development,18486,733,353784
1792,5 Years Of Learning Game DevelÖ,Y7NtFNfCyi0,2022-08-22,game development,52347,2407,1705786
1793,2 Years of Game Development - Ö,zatQG96LYQA,2022-04-30,game development,2611,217,36138
1794,Learn Unity - Beginner&#39;s GÖ,gB1F9G0JXOo,2021-04-15,game development,42113,1385,1379849
1795,7 Years of Indie Game DevelopmÖ,66SKA06jouw,2022-08-11,game development,11283,385,265906
1796,6 Years of Learning Game DevelÖ,kRVQYb9wzaU,2021-10-19,game development,328,90,2661
1797,My 1 Year Game Dev Journey - FÖ,FH6oEwmEgnk,2022-05-26,game development,45878,963,1291584
1798,2 Years of Learning Game DevelÖ,jEJ_D53RquY,2022-08-17,game development,24954,651,808215
1799,Basic Principles of Game DesigÖ,G8AT01tuyrk,2018-10-21,game development,12759,362,323071
1800,I Paid 4 Game Developers on FiÖ,bbTGeRMy8oQ,2022-05-11,game development,193795,19579,6478696
1801,I Wish I Had Known This BeforeÖ,286SGzpUx9o,2022-04-26,game development,4597,263,107917
1802,Remaking My First Game! | DevlÖ,OU3B3D-52us,2020-08-24,game development,54822,1361,1419701
1803,Best Game in 24 Hours Wins $0.Ö,fcfv1KJkTGo,2022-06-08,game development,374,21,6573
1804,How I Started Making Games witÖ,DyVRjp0Nf7w,2020-07-22,game development,1218,99,15426
1805,300 DAYS of Game Development iÖ,ez_-GKJafMU,2022-08-01,game development,169994,5444,2853947
1806,The Dark Side Of Game DevelopmÖ,L9VXp6vGc58,2022-08-16,game development,11283,656,176919
1807,How Making Indie Games ChangedÖ,Y3Rs1z7it5M,2020-03-18,game development,79849,4880,2475429
1808,25 Game Dev Tips for BeginnersÖ,sVVn1C3F87A,2022-03-30,game development,7774,201,165986
1809,I Paid Game Developers on FiveÖ,I9G6xJTUCHs,2021-07-25,game development,5009,325,67619
1810,I Tried Learning Game DevelopmÖ,cFyBbDj9gvY,2021-12-21,game development,17967,1042,470123
1811,5 Steps To Start Making Games Ö,0FTlopQl0h0,2021-08-23,game development,46566,3491,1732100
1812,2 Years of Learning Game DevelÖ,8fcy0_FQ_OA,2022-03-17,game development,9330,567,320959
1813,5 Years of Making Games in UniÖ,EezyHvMbILo,2020-04-28,game development,57691,2798,1510897
1814,A Day in the Life of a Game DeÖ,V5o6CQNPgsQ,2020-10-24,game development,1796,72,47696
1815,Attempting to Learn 3D Game DeÖ,1mwNrMD0Lm0,2020-05-23,game development,3792,337,58850
1816,"Solo Development: Myths, RealiÖ",YaUdstkv1RE,2022-05-11,game development,19112,433,527380
1817,A Day in the Life of an Indie Ö,e9N4PIeYAnY,2022-07-22,game development,17272,1683,492976
1818,I Tried Making a Multiplayer FÖ,k_qILWYgaSM,2022-02-10,game development,889,69,18154
1819,Why Game Companies Stopped MakÖ,TnsdRa_KvbI,2022-07-30,game development,7665,534,133708
1820,6 YEARS of Game DevelopmentÖ,tV3zWkI-JGs,2022-07-02,game development,1244,80,23909
1821,Why Dani Is The Most UnderrateÖ,E6qlaQkdAos,2022-06-29,game development,3831,187,76643
1822,I Tried EVERY Game Developer&#Ö,DoLbS7c9FKs,2022-06-10,game development,6545,571,128164
1823,First Steps to becoming a GameÖ,fsEwtkEBXmo,2020-12-01,game development,630,221,5663
1824,I Made My Own Game EngineÖ,hysfq_xJAw0,2022-04-28,game development,34468,1223,1085330
1825,Game development is hard | IndÖ,0jTI8UfcY1M,2022-08-13,game development,25476,1892,512978
1826,2 Years of Unity Game DevelopmÖ,PshNJwGdWOM,2020-04-24,game development,1409,91,30465
1827,The Best FREE Software for GamÖ,SBmeEQOh20A,2021-05-19,game development,5556,318,170837
